source,co2_level,location,timestamp
"{\""order_id\"": 467"," \""pizza_type\"": \""Hawaiian\"," \""pizza_size\"": \""Large\"," \""quantity\"": 5"," \""delivery_address\"": \""789 Oak St\"," \""timestamp\"": \""2024-04-28 11:20:58\""}"
"{\""order_id\"": 112"," \""pizza_type\"": \""Pepperoni\"," \""pizza_size\"": \""Medium\"," \""quantity\"": 3"," \""delivery_address\"": \""789 Oak St\"," \""timestamp\"": \""2024-04-28 11:21:01\""}"
"{\""order_id\"": 731"," \""pizza_type\"": \""Margherita\"," \""pizza_size\"": \""Small\"," \""quantity\"": 4"," \""delivery_address\"": \""123 Main St\"," \""timestamp\"": \""2024-04-28 11:21:04\""}"
"{\""order_id\"": 338"," \""pizza_type\"": \""Pepperoni\"," \""pizza_size\"": \""Large\"," \""quantity\"": 1"," \""delivery_address\"": \""789 Oak St\"," \""timestamp\"": \""2024-04-28 11:21:07\""}"
"{\""order_id\"": 796"," \""pizza_type\"": \""Vegetarian\"," \""pizza_size\"": \""Small\"," \""quantity\"": 2"," \""delivery_address\"": \""123 Main St\"," \""timestamp\"": \""2024-04-28 11:21:10\""}"
"{\""order_id\"": 339"," \""pizza_type\"": \""Vegetarian\"," \""pizza_size\"": \""Small\"," \""quantity\"": 4"," \""delivery_address\"": \""789 Oak St\"," \""timestamp\"": \""2024-04-28 11:21:13\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 827"," \""location\"": \""Algeria\"," \""timestamp\"": \""2024-04-28 11:40:35\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 469"," \""location\"": \""North Macedonia\"," \""timestamp\"": \""2024-04-28 11:40:38\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 569"," \""location\"": \""Mongolia\"," \""timestamp\"": \""2024-04-28 11:40:41\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 604"," \""location\"": \""Sierra Leone\"," \""timestamp\"": \""2024-04-28 11:40:44\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 762"," \""location\"": \""Mozambique\"," \""timestamp\"": \""2024-04-28 11:40:47\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 741"," \""location\"": \""Cuba\"," \""timestamp\"": \""2024-04-28 11:40:50\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 686"," \""location\"": \""British Indian Ocean Territory (Chagos Archipelago)\"," \""timestamp\"": \""2024-04-28 11:40:53\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 850"," \""location\"": \""Bermuda\"," \""timestamp\"": \""2024-04-28 11:40:56\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 627"," \""location\"": \""Mauritius\"," \""timestamp\"": \""2024-04-28 11:40:59\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 546"," \""location\"": \""Trinidad and Tobago\"," \""timestamp\"": \""2024-04-28 11:47:34\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 469"," \""location\"": \""Latvia\"," \""timestamp\"": \""2024-04-28 11:47:37\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 439"," \""location\"": \""Sweden\"," \""timestamp\"": \""2024-04-28 11:47:40\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 381"," \""location\"": \""South Africa\"," \""timestamp\"": \""2024-04-28 11:47:43\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 895"," \""location\"": \""Ukraine\"," \""timestamp\"": \""2024-04-28 11:53:10\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 883"," \""location\"": \""Georgia\"," \""timestamp\"": \""2024-04-28 11:53:13\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 370"," \""location\"": \""Brunei Darussalam\"," \""timestamp\"": \""2024-04-28 11:53:16\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 402"," \""location\"": \""Greenland\"," \""timestamp\"": \""2024-04-28 11:53:19\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 343"," \""location\"": \""Mayotte\"," \""timestamp\"": \""2024-04-28 11:53:22\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 942"," \""location\"": \""Timor-Leste\"," \""timestamp\"": \""2024-04-28 11:53:25\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 861"," \""location\"": \""South Georgia and the South Sandwich Islands\"," \""timestamp\"": \""2024-04-28 11:53:28\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 845"," \""location\"": \""United States Minor Outlying Islands\"," \""timestamp\"": \""2024-04-28 11:53:31\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 532"," \""location\"": \""Korea\"," \""timestamp\"": \""2024-04-28 11:53:34\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 981"," \""location\"": \""Venezuela\"," \""timestamp\"": \""2024-04-28 11:53:37\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 554"," \""location\"": \""Senegal\"," \""timestamp\"": \""2024-04-28 11:53:40\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 492"," \""location\"": \""Bhutan\"," \""timestamp\"": \""2024-04-28 11:53:43\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 542"," \""location\"": \""United States of America\"," \""timestamp\"": \""2024-04-28 11:54:21\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 569"," \""location\"": \""Malta\"," \""timestamp\"": \""2024-04-28 11:54:24\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 728"," \""location\"": \""Madagascar\"," \""timestamp\"": \""2024-04-28 11:54:27\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 465"," \""location\"": \""Norfolk Island\"," \""timestamp\"": \""2024-04-28 11:54:30\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 392"," \""location\"": \""Mayotte\"," \""timestamp\"": \""2024-04-28 11:54:33\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 596"," \""location\"": \""Saint Lucia\"," \""timestamp\"": \""2024-04-28 11:54:36\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 895"," \""location\"": \""Saint Lucia\"," \""timestamp\"": \""2024-04-28 11:54:39\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 553"," \""location\"": \""Kuwait\"," \""timestamp\"": \""2024-04-28 11:54:42\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 756"," \""location\"": \""Saint Pierre and Miquelon\"," \""timestamp\"": \""2024-04-28 11:54:45\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 826"," \""location\"": \""Liechtenstein\"," \""timestamp\"": \""2024-04-28 11:54:48\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 408"," \""location\"": \""Cayman Islands\"," \""timestamp\"": \""2024-04-28 11:54:51\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 887"," \""location\"": \""Bahamas\"," \""timestamp\"": \""2024-04-28 11:54:54\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 556"," \""location\"": \""Macao\"," \""timestamp\"": \""2024-04-28 11:54:57\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 922"," \""location\"": \""Tuvalu\"," \""timestamp\"": \""2024-04-28 11:55:00\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 439"," \""location\"": \""Iraq\"," \""timestamp\"": \""2024-04-28 11:55:03\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 612"," \""location\"": \""British Virgin Islands\"," \""timestamp\"": \""2024-04-28 11:55:06\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 433"," \""location\"": \""Fiji\"," \""timestamp\"": \""2024-04-28 11:55:09\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 853"," \""location\"": \""Saudi Arabia\"," \""timestamp\"": \""2024-04-28 11:55:12\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 745"," \""location\"": \""Mexico\"," \""timestamp\"": \""2024-04-28 11:55:15\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 396"," \""location\"": \""Afghanistan\"," \""timestamp\"": \""2024-04-28 11:55:18\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 622"," \""location\"": \""Antarctica (the territory South of 60 deg S)\"," \""timestamp\"": \""2024-04-28 11:56:34\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 691"," \""location\"": \""Mongolia\"," \""timestamp\"": \""2024-04-28 11:56:37\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 813"," \""location\"": \""Congo\"," \""timestamp\"": \""2024-04-28 11:56:40\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 643"," \""location\"": \""North Macedonia\"," \""timestamp\"": \""2024-04-28 11:56:43\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 673"," \""location\"": \""Jamaica\"," \""timestamp\"": \""2024-04-28 11:56:46\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 604"," \""location\"": \""Micronesia\"," \""timestamp\"": \""2024-04-28 12:37:53\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 570"," \""location\"": \""Sierra Leone\"," \""timestamp\"": \""2024-04-28 12:37:56\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 787"," \""location\"": \""Ghana\"," \""timestamp\"": \""2024-04-28 12:37:59\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 661"," \""location\"": \""Cook Islands\"," \""timestamp\"": \""2024-04-28 12:38:02\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 521"," \""location\"": \""San Marino\"," \""timestamp\"": \""2024-04-28 12:38:05\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 967"," \""location\"": \""Micronesia\"," \""timestamp\"": \""2024-04-28 12:38:08\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 406"," \""location\"": \""Cayman Islands\"," \""timestamp\"": \""2024-04-28 12:38:11\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 858"," \""location\"": \""Turkey\"," \""timestamp\"": \""2024-04-28 12:38:14\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 622"," \""location\"": \""Gabon\"," \""timestamp\"": \""2024-04-28 12:38:17\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 971"," \""location\"": \""Christmas Island\"," \""timestamp\"": \""2024-04-28 12:38:20\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 394"," \""location\"": \""United Kingdom\"," \""timestamp\"": \""2024-04-28 14:57:15\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 402"," \""location\"": \""Ireland\"," \""timestamp\"": \""2024-04-28 14:57:18\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 798"," \""location\"": \""South Africa\"," \""timestamp\"": \""2024-04-28 14:57:21\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 637"," \""location\"": \""Russian Federation\"," \""timestamp\"": \""2024-04-28 14:57:24\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 611"," \""location\"": \""China\"," \""timestamp\"": \""2024-04-28 14:57:27\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 320"," \""location\"": \""Jordan\"," \""timestamp\"": \""2024-04-28 14:57:30\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 997"," \""location\"": \""Faroe Islands\"," \""timestamp\"": \""2024-04-28 14:57:33\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 432"," \""location\"": \""Jordan\"," \""timestamp\"": \""2024-04-28 14:57:36\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 472"," \""location\"": \""Mexico\"," \""timestamp\"": \""2024-04-28 14:57:39\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 972"," \""location\"": \""Croatia\"," \""timestamp\"": \""2024-04-28 14:57:42\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 747"," \""location\"": \""Saudi Arabia\"," \""timestamp\"": \""2024-04-28 14:59:46\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 581"," \""location\"": \""New Caledonia\"," \""timestamp\"": \""2024-04-28 14:59:49\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 469"," \""location\"": \""Greece\"," \""timestamp\"": \""2024-04-28 14:59:52\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 425"," \""location\"": \""British Indian Ocean Territory (Chagos Archipelago)\"," \""timestamp\"": \""2024-04-28 14:59:55\""}"
"{\""source\"": \""Construction\"," \""co2_level\"": 909"," \""location\"": \""Guinea\"," \""timestamp\"": \""2024-04-28 14:59:58\""}"
"{\""source\"": \""Agriculture\"," \""co2_level\"": 473"," \""location\"": \""Guadeloupe\"," \""timestamp\"": \""2024-04-28 15:00:01\""}"
"{\""source\"": \""Factory\"," \""co2_level\"": 918"," \""location\"": \""Guinea-Bissau\"," \""timestamp\"": \""2024-04-28 15:00:04\""}"
"{\""source\"": \""Vehicle\"," \""co2_level\"": 616"," \""location\"": \""Cyprus\"," \""timestamp\"": \""2024-04-28 15:00:07\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 979"," \""location\"": \""Burundi\"," \""timestamp\"": \""2024-04-28 15:00:10\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 725"," \""location\"": \""French Southern Territories\"," \""timestamp\"": \""2024-04-28 15:00:13\""}"
"{\""source\"": \""Shipping\"," \""co2_level\"": 930"," \""location\"": \""Benin\"," \""timestamp\"": \""2024-04-28 15:00:16\""}"
"{\""source\"": \""Deforestation\"," \""co2_level\"": 737"," \""location\"": \""Saudi Arabia\"," \""timestamp\"": \""2024-04-28 15:00:19\""}"
"{\""source\"": \""Power Plant\"," \""co2_level\"": 990"," \""location\"": \""Cote d'Ivoire\"," \""timestamp\"": \""2024-04-28 15:00:22\""}"
"{""source"": ""Agriculture"," ""co2_level"": 493"," ""location"": ""Papua New Guinea"," ""timestamp"": ""2024-04-28 15:04:35""}"
"{""source"": ""Factory"," ""co2_level"": 911"," ""location"": ""Nicaragua"," ""timestamp"": ""2024-04-28 15:04:38""}"
"{""source"": ""Factory"," ""co2_level"": 305"," ""location"": ""Australia"," ""timestamp"": ""2024-04-28 15:04:41""}"
"{""source"": ""Shipping"," ""co2_level"": 938"," ""location"": ""New Caledonia"," ""timestamp"": ""2024-04-28 15:04:44""}"
"{""source"": ""Deforestation"," ""co2_level"": 418"," ""location"": ""Liberia"," ""timestamp"": ""2024-04-28 15:04:47""}"
"{""source"": ""Agriculture"," ""co2_level"": 351"," ""location"": ""Jamaica"," ""timestamp"": ""2024-04-28 15:04:50""}"
"{""source"": ""Power Plant"," ""co2_level"": 469"," ""location"": ""Liechtenstein"," ""timestamp"": ""2024-04-28 15:04:53""}"
Deforestation,925,Belize,2024-05-02 17:36:35
Agriculture,782,Cote d'Ivoire,2024-05-02 17:36:38
Vehicle,620,Eritrea,2024-05-02 17:36:41
Power Plant,618,Zimbabwe,2024-05-02 17:36:44
Deforestation,681,Svalbard & Jan Mayen Islands,2024-05-02 17:36:47
Construction,815,Isle of Man,2024-05-02 17:36:50
Construction,897,Niger,2024-05-02 17:36:53
Factory,935,Portugal,2024-05-02 17:36:56
Construction,395,French Southern Territories,2024-05-02 17:36:59
Construction,829,British Indian Ocean Territory (Chagos Archipelago),2024-05-02 17:37:02
Power Plant,698,Philippines,2024-05-02 17:37:05
Deforestation,634,Comoros,2024-05-02 17:37:08
Deforestation,880,Nigeria,2024-05-02 17:37:11
Construction,327,Cayman Islands,2024-05-02 17:37:14
Shipping,653,Tokelau,2024-05-02 17:37:17
Vehicle,812,South Georgia and the South Sandwich Islands,2024-05-02 17:37:20
Factory,397,Congo,2024-05-02 17:37:23
Vehicle,954,United States Virgin Islands,2024-05-02 17:37:26
Construction,955,Croatia,2024-05-02 17:37:29
Factory,784,Belarus,2024-05-02 19:00:05
Vehicle,469,Togo,2024-05-02 19:00:08
Vehicle,406,Wallis and Futuna,2024-05-02 19:00:11
Vehicle,444,Bahrain,2024-05-02 19:00:14
Construction,997,Austria,2024-05-02 19:00:17
Deforestation,410,South Africa,2024-05-02 19:00:20
Power Plant,579,French Southern Territories,2024-05-02 19:00:23
Factory,959,Anguilla,2024-05-02 19:00:26
Factory,395,Bahrain,2024-05-02 19:00:29
Construction,344,Saint Lucia,2024-05-02 19:00:32
Agriculture,808,New Zealand,2024-05-02 19:00:35
Shipping,466,Morocco,2024-05-02 19:13:29
Agriculture,461,Estonia,2024-05-02 19:13:32
Shipping,954,Guyana,2024-05-02 19:13:35
Vehicle,626,Gabon,2024-05-02 19:13:38
Power Plant,907,Argentina,2024-05-02 19:13:41
Vehicle,653,Malta,2024-05-02 19:13:44
Deforestation,301,Azerbaijan,2024-05-02 19:13:47
Power Plant,379,Antarctica (the territory South of 60 deg S),2024-05-02 19:13:50
Shipping,414,Kyrgyz Republic,2024-05-02 19:13:53
Shipping,324,Faroe Islands,2024-05-02 19:13:56
Factory,866,Sri Lanka,2024-05-03 10:28:33
Factory,724,Israel,2024-05-03 10:28:36
Shipping,881,Vanuatu,2024-05-03 10:28:39
Vehicle,609,Svalbard & Jan Mayen Islands,2024-05-03 10:28:42
Factory,762,Saint Helena,2024-05-03 10:28:45
Power Plant,315,Croatia,2024-05-03 10:28:48
Agriculture,762,Madagascar,2024-05-03 10:28:51
Power Plant,854,Zambia,2024-05-03 10:28:54
Agriculture,750,Cook Islands,2024-05-03 10:28:57
Agriculture,921,Mexico,2024-05-03 10:29:00
Construction,978,Maldives,2024-05-03 10:29:03
Shipping,622,Suriname,2024-05-03 10:29:06
Construction,955,Jersey,2024-05-03 10:29:09
Factory,534,Liberia,2024-05-03 10:29:12
Construction,666,Taiwan,2024-05-03 10:29:15
Agriculture,300,China,2024-05-03 10:29:18
Vehicle,638,Liberia,2024-05-03 10:29:21
Power Plant,874,Mongolia,2024-05-03 10:29:24
Factory,544,San Marino,2024-05-03 10:29:27
Power Plant,336,American Samoa,2024-05-03 10:29:30
Shipping,544,Mauritania,2024-05-03 10:29:33
Agriculture,369,Cayman Islands,2024-05-03 10:29:36
Deforestation,374,Suriname,2024-05-03 10:29:39
Shipping,905,Martinique,2024-05-03 10:29:42
Deforestation,880,Serbia,2024-05-03 10:29:45
Factory,935,Saint Barthelemy,2024-05-03 10:29:48
Deforestation,410,Dominican Republic,2024-05-03 10:29:51
Factory,304,South Africa,2024-05-03 10:29:54
Shipping,598,South Georgia and the South Sandwich Islands,2024-05-03 10:29:57
Deforestation,590,Taiwan,2024-05-03 10:30:00
Power Plant,808,Greece,2024-05-03 10:30:03
Factory,492,Korea,2024-05-03 10:30:06
Agriculture,367,Maldives,2024-05-03 10:30:09
Power Plant,525,Greenland,2024-05-03 10:30:12
Deforestation,989,Falkland Islands (Malvinas),2024-05-03 10:30:15
Vehicle,793,Cyprus,2024-05-03 10:30:18
Factory,362,Grenada,2024-05-03 10:30:21
Deforestation,526,Macao,2024-05-03 10:30:24
Shipping,878,Dominican Republic,2024-05-03 10:30:27
Deforestation,867,Saint Barthelemy,2024-05-03 10:30:30
Deforestation,789,Morocco,2024-05-03 10:30:33
Agriculture,532,Iceland,2024-05-03 10:30:36
Deforestation,859,Niger,2024-05-03 10:30:39
Construction,581,Mayotte,2024-05-03 10:30:42
Agriculture,700,Mozambique,2024-05-03 10:30:45
Vehicle,923,France,2024-05-03 10:30:48
Construction,576,Samoa,2024-05-03 10:30:51
Factory,489,Norfolk Island,2024-05-03 10:30:54
Agriculture,524,Cameroon,2024-05-03 10:30:57
Deforestation,717,Bermuda,2024-05-03 10:31:00
Vehicle,929,Anguilla,2024-05-03 10:31:03
Power Plant,705,Korea,2024-05-03 10:31:06
Construction,454,Ukraine,2024-05-03 10:31:09
Shipping,758,Solomon Islands,2024-05-03 10:31:12
Agriculture,482,Albania,2024-05-03 10:31:15
Deforestation,966,Kyrgyz Republic,2024-05-03 10:31:18
Vehicle,812,Nauru,2024-05-03 10:31:21
Agriculture,459,Malawi,2024-05-03 10:31:24
Shipping,598,Bolivia,2024-05-03 10:31:27
Agriculture,541,Liberia,2024-05-03 10:31:30
Deforestation,440,Georgia,2024-05-03 10:31:33
Agriculture,738,French Polynesia,2024-05-03 10:31:36
Vehicle,830,Korea,2024-05-03 10:31:39
Deforestation,396,Bahamas,2024-05-03 10:31:42
Construction,393,Algeria,2024-05-03 10:31:45
Deforestation,900,Colombia,2024-05-03 10:31:48
Deforestation,583,Marshall Islands,2024-05-03 10:31:51
Vehicle,869,Iceland,2024-05-03 10:31:54
Vehicle,740,Bhutan,2024-05-03 10:31:57
Factory,384,Iran,2024-05-03 10:32:00
Agriculture,389,Maldives,2024-05-03 10:32:03
Vehicle,428,Maldives,2024-05-03 10:32:06
Factory,653,Nepal,2024-05-03 10:32:09
Agriculture,408,Kiribati,2024-05-03 10:32:12
Power Plant,365,Turks and Caicos Islands,2024-05-03 10:32:15
Deforestation,371,Mauritius,2024-05-03 10:32:18
Power Plant,391,Tonga,2024-05-03 10:32:21
Shipping,582,Bhutan,2024-05-03 10:32:24
Deforestation,891,Samoa,2024-05-03 10:32:27
Power Plant,872,Tokelau,2024-05-03 10:32:30
Construction,982,Mexico,2024-05-03 10:32:33
Deforestation,465,Zimbabwe,2024-05-03 10:32:36
Factory,323,Madagascar,2024-05-03 10:32:39
Vehicle,658,Pitcairn Islands,2024-05-03 10:32:42
Factory,795,Denmark,2024-05-03 10:32:45
Vehicle,701,Ireland,2024-05-03 10:32:48
Vehicle,992,Norfolk Island,2024-05-03 10:32:51
Construction,598,Puerto Rico,2024-05-03 10:32:54
Vehicle,419,Niger,2024-05-03 10:32:57
Vehicle,776,Kenya,2024-05-03 10:33:00
Vehicle,503,Comoros,2024-05-03 10:33:03
Vehicle,616,Afghanistan,2024-05-03 10:33:06
Shipping,658,Maldives,2024-05-03 10:33:09
Deforestation,543,Russian Federation,2024-05-03 10:33:12
Vehicle,485,Monaco,2024-05-03 10:33:15
